outbreak_escalation_rate,critical_network_threshold,baseline_outbreak_prob,baseline_network_density,meth_annual_growth_rate,housing_instability_rate,incarceration_annual_rate,ssp_coverage,oat_coverage,p_outbreak_current_policy,p_outbreak_decriminalization,p_outbreak_full_harm_reduction,p_outbreak_theoretical_max
1.4781196486746346,0.38049976485941217,0.05522076918376294,0.1524860919314171,0.020819071625593474,0.7763030471877238,0.44560047328632735,0.2077817195567253,0.05096919346975372,0.13585840203438362,0.13571715797934342,0.12862760964562048,0.07764944503006203
3.853669415328654,0.2563916302033915,0.05672433160738445,0.13115788823381108,0.03576863914976197,0.6143877337170721,0.44860475725546406,0.24573707023213043,0.09719435519875821,0.39328673353511046,0.39232114687692815,0.3456026995061739,0.10786533425161172
4.7743115153419495,0.3832585309904586,0.04325907012804986,0.19586731080650577,0.012988831985096122,0.7206316368493122,0.38265155373850873,0.17341750920644927,0.12243869043978467,0.3656953729356344,0.36444548783825287,0.3054502433308114,0.06110272679865457
4.285069796305952,0.36769669471386346,0.07137575879081143,0.11071364668901243,0.022923061392040887,0.6262760300221224,0.295182230557043,0.2502775575164923,0.08686316995085097,0.29999392612349884,0.2992329811848099,0.26249301753463505,0.08491477278001457
2.3958314897157575,0.33878680172944325,0.04578050876342383,0.2247674588006648,0.029106091086092287,0.6980902835045284,0.3839788757120255,0.2894470382334645,0.04461148429393449,0.18267961568723595,0.1823567311335577,0.1664539757111596,0.07200571970069629
1.5011348962270987,0.38523188985188406,0.035002971756707364,0.09931936887980447,0.030596293722658804,0.7415467062150126,0.40849273487748466,0.2550627271381825,0.11076364253601975,0.07452008624316142,0.07444894567247204,0.07087021577896654,0.042263795848191975
3.844794466602946,0.3246749596245985,0.040988921654550384,0.2031003323755938,0.031255723979488066,0.5585567634476735,0.28869287292280055,0.18621058934072132,0.07954589242819526,0.245711302965155,0.24508864784690496,0.21502370322694525,0.06464205976883257
1.096890032109708,0.4444136831784004,0.07955672663559638,0.09919188351657966,0.03874870997597886,0.5895127345498148,0.25943662499725023,0.2664885563080876,0.07186599087913312,0.13113435710912225,0.13105318685065173,0.12693393375364617,0.07438581417280588
1.5641262343414077,0.3996684551424379,0.04939730899157691,0.1260143657726312,0.03465787304524314,0.6174528796999735,0.4239705743463934,0.1699984725124243,0.05770384497505905,0.10915405950871504,0.1090466902913038,0.10364956299760204,0.05997687086535282
3.145937504642723,0.32374910818264946,0.06939363276946711,0.21816712300789326,0.04638760517834126,0.7894754310263004,0.40099896178920036,0.16221927355310803,0.06509970284794592,0.45748415537426906,0.4563896517141039,0.4033479254561264,0.1296943336495068
4.2546213083701625,0.2912016825939253,0.030420002212750215,0.1563872810839652,0.04687728659159644,0.7634530854055006,0.43305324152479396,0.26446290807682116,0.11010720455934911,0.2819583170174888,0.28111817759923274,0.24101473745246774,0.05863513396201516
